label,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,rolloff,chroma_stft,tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
footsteps,0.0858389374274942,0.022034125,4269.6495757385765,4886.91221904108,9523.321377428945,0.5910242,109.95678191489358,-349.2942,108.04737,-1.105612,8.5226555,-5.6175694,-0.7553265,-10.499681,-2.844983,-11.920404,-14.208126,-10.685082,-7.851794,-7.9309564,-11.574046,-10.527436,-10.240783,-10.649572,-9.51098,-7.6388054,-5.293004,-6.9238214,-4.6402354,-6.996319,-3.528595,-5.916634,-1.1728665,-5.5213175,-0.6825955,-5.2045226,1.4868096,-4.032161,2.030284,-4.2540617,2.2117915,-2.9961793,2.5743496,-3.3596554,1.994342,-1.8966149,1.194232
footsteps,0.17104005039153133,0.004805899,6047.583984841549,5761.155758021785,12957.042918902262,0.6269203,89.95093603920071,-422.9981,84.74854,-1.1756668,5.7258577,-16.549957,6.974895,-9.9486885,2.0000043,-8.670634,-0.40970492,-6.2162247,-0.25490135,-3.3619218,0.048914507,-4.0974374,-0.7822043,-5.598979,-1.3012562,-7.223524,-0.7092295,-6.9703984,-0.7638626,-8.257542,0.9667956,-8.411813,1.6481549,-9.590274,1.9573501,-9.97525,3.795865,-10.168986,4.165813,-9.68795,4.736511,-8.613469,4.426754,-7.3177567,4.111176,-5.4386997,3.5872211
frog,0.07641091756090487,0.042016797,5168.434669195348,4754.908979691027,10763.154251558875,0.6157738,120.95877967865178,-417.22092,53.74738,-38.69505,2.4861622,2.3828318,23.929157,1.5850725,7.268365,8.328131,15.444241,7.639405,8.688194,-6.6075997,7.1048784,6.186825,8.7073,-1.2647119,2.115161,8.775675,11.304834,-0.6076758,2.3666437,3.143757,5.762853,3.913892,2.7928185,4.378966,1.0201529,2.8368256,2.2856026,1.8624817,1.4571203,4.0276036,3.058369,3.618102,1.9623638,4.7246118,1.8486186,1.5787352,0.79038954
frog,0.08930335520591648,0.036570158,5088.301422968442,4756.217965912196,10687.163527769722,0.60581046,122.45597380348566,-423.87582,62.78368,-29.181288,6.6014156,8.468017,26.105083,5.8916907,9.202936,8.744498,20.048515,8.299704,8.509164,-3.769815,7.0193396,5.4290195,6.1480036,-1.3896912,2.6651957,6.3630943,9.768278,-1.441961,0.89780617,1.3026936,4.2895656,4.360309,1.5055822,2.2446249,1.0952811,1.3049082,1.326037,0.40765688,0.1260596,2.6045744,0.8341598,2.9295132,0.39325854,2.1781025,0.8467216,0.7546558,-0.7138404
fireworks,0.07002927421693736,0.011018775,2538.0107905695777,2919.6839692252506,4799.00655724333,0.62763345,124.74480494024851,-415.66763,154.47578,-27.164125,14.3006525,-18.852795,11.985136,-1.6827934,1.7541674,-1.4374049,-5.4224086,-7.4766326,-0.09444493,1.4948955,1.686779,-0.50915474,-0.4551754,1.1252048,-1.1870494,1.013982,-0.025152361,0.53263813,-2.3120685,0.021840336,-0.117311835,1.3151215,0.037484683,0.38589415,0.11604551,-0.35769957,0.91295266,-0.43007156,0.4276481,0.03900642,1.0144373,-0.49953434,0.1227776,-1.1285421,-0.31845477,-0.2700889,0.4307988
fireworks,0.04174408171403712,0.0098378705,2068.0450648269366,2990.3721149382814,4368.292533715197,0.58811086,83.50128499840379,-469.27377,157.2879,3.1292026,31.859337,-9.139358,11.597072,0.94162965,-4.7153196,-0.65633667,-9.329547,-6.3990912,-7.934078,-0.07312543,0.97991,-0.050444778,-0.38628244,-2.818259,1.1557512,1.41583,-0.12957902,-1.0791212,-1.161603,0.24775721,0.3340676,-0.44966444,-0.4686812,0.34435406,-0.08530493,0.13005327,0.5653099,-0.16290748,-1.1306081,-0.34412718,1.1434792,0.8036636,0.37667036,0.27465293,0.18715084,-0.31217977,0.0071095913
cow,0.038468858758700694,0.12137612,3292.421358371645,4138.365520323494,8217.090296911252,0.58651793,133.80262726770474,-362.40726,60.058357,-6.843436,5.921047,9.050096,8.063524,2.1184008,3.4385743,0.8336227,-1.623176,-0.9567622,-0.45909116,2.431571,-0.5834151,-1.192685,-0.3273089,-0.9028054,1.3607569,3.1115525,3.9757621,2.0835006,1.8688821,4.861093,3.822453,2.228801,2.3620217,2.019029,1.7133095,1.0807939,0.7891642,-1.4128962,-2.1570256,-0.032233078,0.12920901,-0.77179784,-1.4764822,-1.4342426,-0.69740915,-1.2904468,-0.03836803
water_drops,0.01593654836136891,0.0011394636,1132.1186221937344,1247.5483213414682,2644.2873359556265,0.15687074,170.85762521223828,-696.8434,18.30625,2.5457106,8.985429,4.5494795,3.9272673,-1.9807106,3.7285588,2.7345176,2.1776693,0.19782093,0.7369646,-0.0058886134,-1.0369377,-0.09445344,0.19930798,0.014107965,0.46240085,1.2190926,0.17429857,0.42746657,0.37393352,-0.654763,1.0546225,1.0843854,-0.111372754,-0.6661572,-0.34516424,0.23804174,-0.047043998,0.6424921,-0.30312198,-0.9853528,-0.6872055,-0.38508463,-0.21450666,0.08340655,-0.47479242,-0.18913278,-0.621995
brushing_teeth,0.1375027189675174,0.008907684,4823.539387856358,4452.873423182209,9674.903136782192,0.57103664,134.41337009896017,-340.0829,81.98777,-51.30881,28.392555,-1.4246787,24.328272,-13.689411,24.930372,-9.261057,14.821312,-5.227219,18.00591,-11.838456,14.918138,-5.8120875,15.519931,-3.203666,11.161077,-9.045593,9.933309,0.015015639,5.7185187,-4.3630457,9.359956,0.9348044,5.722918,-4.1345577,7.723609,-0.16975357,1.6400262,-2.8468907,2.8986425,1.7207493,-0.25241214,2.6577084,-0.7771428,2.6038537,-1.3161566,1.3117565,-1.685543
brushing_teeth,0.07574477051914154,0.0039577554,3254.3982940327865,3114.0309803735586,6852.804501703887,0.38920882,146.31711807956918,-556.9924,53.783924,-22.545826,19.020725,-5.187934,16.202639,-8.689029,17.004622,3.5619023,15.632507,-3.9875584,9.7857065,-9.134749,7.601578,-4.2479916,11.30868,-2.6276326,8.143194,-1.9301376,5.8441195,-1.575506,2.6107223,-1.9685118,4.5988855,0.91141415,5.219611,-0.73755324,4.4904847,-0.41160402,0.6202604,-1.6382077,0.85921615,0.92820084,-0.51061636,1.8973436,0.41773447,0.06370131,-2.8280966,1.0366741,-1.7592314
car_horn,0.010142881743039444,0.012822116,266.6394907537093,216.97675347969835,402.5360036615429,0.06531446,193.82429105629905,-520.5361,26.552864,-11.863171,-1.5731335,0.49440283,-0.4572775,2.0508761,-1.5624481,1.0728226,1.8910005,-0.92794484,0.41870686,-0.35899034,0.058593377,0.7902493,-0.9171225,0.20991884,0.5022164,0.044181284,0.72923684,-0.4673157,-0.16932286,0.47142324,-0.013943661,0.14786816,-0.41534835,-0.3875748,0.1234333,-0.360156,0.31894857,0.22027165,-0.35191813,-0.011813086,0.32607678,1.0531882,0.27599877,-0.9539411,-0.21293241,-0.06398251,0.32580522
crackling_fire,0.07269272948085846,0.022974571,4449.153893460628,4794.851743794441,10066.897363507831,0.71243083,110.88444527485278,-331.45212,85.49222,4.6663976,37.49674,8.067958,36.933655,-4.582095,6.0659814,11.111188,12.467105,-8.984219,6.5697317,-3.4705453,5.877925,-4.114299,4.1229076,6.1161227,-3.3356385,1.7435498,3.686829,-0.6904331,3.5878878,0.6776436,1.0395253,1.7763845,2.0034947,0.27914143,1.6292491,2.5664663,-1.0727329,1.106296,2.9898782,-1.9125223,3.8073492,-1.2271425,-0.1287103,1.4794635,-0.40422955,0.2489274,-0.20893335
helicopter,0.20256194714327147,0.17948197,5478.543644188673,4260.486554789951,9777.772893706497,0.6174242,123.046875,-71.77643,83.144615,-15.326653,89.7719,-33.808506,47.767933,-13.6347475,16.655403,-13.119411,24.28787,-8.799513,10.972252,-9.724197,16.517052,-9.340695,10.242826,-3.0989218,-0.11772662,-2.944765,-5.342196,-1.1771303,-8.921117,6.501473,-5.810319,5.2055,-10.054199,3.4529,-10.013579,3.019534,0.516979,-2.5518131,1.3820167,2.1613345,0.7845312,2.4810472,-1.3762445,-3.5094638,5.962115,-5.792178,8.055196
helicopter,0.16930557569605567,0.17140467,5167.571329639229,4275.821142872812,9881.491988109048,0.6425345,132.51201923076925,-91.99748,93.71951,-12.912656,95.86526,-35.270626,54.203762,-19.173307,18.140827,-15.953614,17.224575,-4.198645,4.004634,-2.2064486,11.253508,-4.096954,4.860023,0.406705,-1.108006,0.9187931,-5.0087314,0.67884845,-9.561256,7.902853,-10.4340315,3.7794342,-9.154548,4.2619157,-8.474671,3.7258675,-2.5958574,-0.64897203,2.5582619,-6.0682635,8.45015,-4.0382724,4.574619,-2.707273,1.092723,-0.6714441,-3.6273599
helicopter,0.12437237166473318,0.149562,5145.030660178987,4646.035341597641,10595.385119090777,0.67204046,130.88252108245584,-111.650375,98.739914,-1.906066,69.930855,-30.70351,52.927475,-15.739289,16.844484,-19.044424,19.513273,3.1015766,1.2511425,1.7883397,8.471556,-2.9899716,5.9002743,-4.905476,5.4556003,-1.9506648,-6.2402167,6.018045,-5.8532195,2.9868531,-4.994758,7.5240393,-7.0624194,2.5143375,-2.3013973,-2.8886623,-0.35508603,0.43349233,0.00043533574,-1.6011467,5.4264116,-0.27820694,2.7308137,-3.1083548,3.7976239,-4.407438,1.1233194
helicopter,0.14331677784222738,0.16886337,5375.235632163499,4656.492854347826,10803.02315200841,0.6670649,123.2580306241248,-105.54899,95.28569,-6.654991,53.35474,-38.10815,55.517647,-9.257174,25.303623,-10.9354105,21.40457,-7.483087,11.094821,2.7995305,0.1881311,0.7329458,-1.0163369,-2.375169,2.0764897,-3.4930258,-0.20618354,8.693053,-9.128785,11.499944,-0.5328447,6.0246363,1.3074386,4.293389,0.3938097,2.0661147,4.6766005,-3.201859,4.74735,-2.316891,1.4724944,-0.34523195,1.7452974,-0.8655981,2.271658,-0.49939418,1.6007774
helicopter,0.053091239486658934,0.16636853,3053.9715519125925,3958.6808071754635,8113.770890733758,0.614102,129.19921875,-146.43463,133.00153,-8.995399,54.055984,-28.111742,54.14588,-4.6285057,17.648975,-1.3740795,18.917315,-0.11804029,6.0604334,1.3893503,2.647871,0.45190668,-8.622385,5.714983,-7.1490674,2.4863672,-3.4516952,4.745944,-3.693551,5.358948,-0.9257188,4.5156093,2.475904,-0.17198488,6.3172445,1.0899097,1.6809181,-0.5862299,0.4989403,0.5235548,0.14540373,-1.5481008,0.49198222,-2.1472213,3.7812562,-0.62485933,2.894869
helicopter,0.05661456822795824,0.17101859,2744.153021440821,3456.055011460837,6898.019232163573,0.6126744,128.9213866911182,-101.69488,157.57478,-28.655283,42.959305,-50.438374,36.571045,-4.0850697,20.315226,-0.97143865,17.81683,1.7497104,8.269128,4.0041494,0.89795595,-3.393387,-5.1085515,1.1733929,-4.963185,-1.1984892,-3.1911712,3.946735,-5.0629745,9.208655,-1.9138299,7.0015345,-0.11149135,3.6747055,3.0688794,3.2369037,3.777184,-1.7778238,1.759083,-3.031856,1.0441571,-2.6592457,1.6522604,-3.1958518,1.8330755,-0.1917335,2.4283721
drinking_sipping,0.02289483939965197,0.037819244,1864.0744953145374,2947.6056598335376,4101.900331714037,0.5000996,131.18693788981378,-395.37296,104.70501,26.93552,28.127293,11.042523,1.7766348,-4.8847775,-2.2018824,5.0002346,8.262773,5.278829,3.3720171,3.0695353,4.888389,3.9859042,-1.4862857,-0.982292,2.97404,1.6780299,1.897895,2.9549062,4.575241,5.7684956,2.1966016,1.6037289,2.4102423,1.2534707,0.7315208,-0.21718967,-1.0554432,0.8488122,0.7349882,-0.7662618,-0.37837484,-0.042247493,0.04925494,-0.19429632,-0.71889234,-0.8211233,-0.3664716
rain,0.13603447650812064,0.08683543,3235.660930033543,2035.8728474494644,5727.931953306264,0.5951457,127.4611748782773,-191.39711,201.01385,-164.47845,58.526257,-3.3402307,-14.553822,49.497772,-30.358635,18.355633,17.137863,-16.606194,22.125116,-11.853876,3.180364,16.10574,-15.679334,10.153531,-0.9649344,-3.6018152,10.178962,-12.125089,4.3498635,0.8797565,-9.269689,7.740231,-8.709551,-0.99076486,6.7851934,-7.6407585,4.663318,-1.2468027,-3.3121357,3.3770876,-6.913702,2.3565302,-0.5282157,-5.914732,4.2862644,-3.4462216,-0.047082745
crackling_fire,0.07186797600058005,0.023416338,4311.3592665477,4313.218022161913,8666.489744960847,0.71048474,106.10774371364572,-299.86282,92.028275,-30.177244,38.96103,-1.7407868,23.690233,-5.7348933,5.844399,5.5185313,9.18887,1.1118762,9.497464,4.770755,8.533855,6.124541,3.1717277,2.4550025,1.4327213,2.6051075,0.51825655,3.910449,2.1971846,5.3350463,0.11786796,3.7007563,3.3371787,0.48425704,1.0337826,-0.892245,0.5799162,0.42423102,0.99253374,1.3445189,1.0724671,0.460635,-0.8105728,1.2497501,0.58883816,-0.19478573,1.3120828
insects,0.10851059491009281,0.03934045,4753.003774195472,4917.728518268962,10789.883401609628,0.39206022,124.58732513531865,-251.29825,90.496414,-12.622729,12.962024,-29.266855,-11.850314,-33.626278,-1.8810327,-31.404764,-11.128828,-26.785868,-9.505469,-26.018131,-9.06807,-20.339027,-2.5154998,-15.879126,-5.718377,-10.995725,-4.713836,-9.793817,-2.2049298,-7.521839,-2.9246602,-4.6435537,-3.3035047,-5.7935047,-2.1910393,-2.2157562,-3.3663366,-1.6460434,-1.6299989,-3.085112,-1.4260256,2.980117,1.5757627,7.187648,6.865301,8.029383,4.3869095
crackling_fire,0.310574064675174,0.0066473857,9249.555655545839,6298.1506386015235,16923.49890334977,0.68321925,111.40238680031902,-355.87726,23.947433,14.722452,23.452639,6.58552,8.040244,4.568543,5.1598697,0.5437152,1.2355331,-2.2763739,1.1861098,-0.71715134,1.3219463,0.30671102,0.6687167,-0.5522779,-1.6535296,-0.5272599,-0.18125603,-0.3763331,-1.1259854,-0.8336475,-0.9876953,-1.1666294,-1.4969579,-3.7567878,-2.004134,-2.1288776,-1.7996274,-1.7962584,-2.3995993,-1.2565877,-1.6452552,-1.5918298,-2.344522,-1.0947052,-1.5985175,-1.7379099,-1.2450176
crackling_fire,0.024750534730278422,0.048412353,3170.1563918571887,4521.912274144206,8486.829887797274,0.80101097,110.5511612977578,-331.97717,94.08335,-0.69010526,38.71699,6.0670266,34.6716,-3.1064308,29.609173,-4.367496,28.718403,4.3161163,14.109144,1.4757481,8.633954,10.34165,7.8371882,11.808523,2.9451606,10.813476,2.032422,8.596585,-0.7677137,2.5663378,-3.6924276,1.9774548,-2.1015134,3.3475902,-0.30450743,-0.87901884,2.1774504,1.0926493,2.8294334,0.8292846,4.6961265,-0.012941613,5.561639,1.5301559,3.8239326,-2.4848518,1.6104331
crackling_fire,0.02424072832076566,0.028155213,2871.499602108794,4284.166627338244,7739.612751051334,0.7820199,114.72582396963378,-383.90787,100.387184,0.047892313,45.275055,7.2887177,38.97736,-4.7584844,29.746632,-1.2873597,26.45001,6.077886,13.125436,5.035385,8.200001,9.018188,5.081563,8.759551,-1.2434472,7.7326756,-1.0953515,7.9327292,-0.413221,2.3722441,-4.676193,1.403386,-2.1717203,2.9284139,0.55524683,-1.6191449,1.2022231,-1.3954161,0.23912682,0.42179638,7.294924,0.60484415,4.8610444,-1.1209767,2.2213871,-0.7186544,1.676641
laughing,0.01804601399361949,0.013212934,1122.9485021560588,1518.8176056754828,2346.469647259281,0.22609682,153.89481075586008,-520.2844,57.464314,-5.07174,6.0735345,3.4764862,4.465217,-2.4561312,0.719999,-3.533753,3.484224,0.57905996,6.909471,1.9362078,3.3372164,-0.92671686,0.4747103,-1.8233263,1.9427332,-0.38589475,0.26488024,-1.9402386,-0.09411603,-0.07697386,0.59724456,-0.58121127,0.97702926,0.5097669,0.4285335,0.55133706,0.44137934,0.7046229,1.1309329,1.3196635,0.170842,0.25092426,0.11151086,0.49788374,-0.65425694,0.18771783,0.49691728
frog,0.06294069931844548,0.09713919,1948.3025790208546,2086.480291898275,2712.6839834686775,0.4000966,133.0397956322195,-238.38327,164.9499,-53.429195,-27.63484,23.19311,8.566376,-1.3605549,-20.880066,-40.45233,-16.077896,-2.236214,-9.720066,1.550633,8.538369,-5.0390997,-5.5170074,-0.95747125,-2.0046978,-2.087625,1.1181074,2.72833,-3.8284335,-4.528857,-4.0769014,-5.360774,-4.81123,-2.1718948,-1.3427038,-4.178008,-1.1821611,-4.8587294,-8.922078,-5.0889378,-3.9511976,-5.560593,-3.552157,-0.46648574,-3.7291455,-3.1028566,-1.0389395
hen,0.07394458744199536,0.018943492,4420.389239596297,4861.1919250668,10006.194714327146,0.47272992,163.75456141920154,-435.32593,91.78226,16.296011,-0.6918192,-4.779671,-5.8680444,-10.132987,-0.06255477,7.7961216,6.799682,5.5389843,7.8677235,5.893736,0.9786584,-0.782179,0.38592243,0.24523698,1.3500042,1.8207233,2.184866,3.0501704,4.8038764,4.562356,2.4210396,2.7361999,2.5923204,3.540674,2.0370672,2.8529382,3.0450997,1.9557245,1.785771,2.0393002,0.5653266,-0.20345372,0.75030714,0.9398577,0.8412596,0.44837055,1.192245
hen,0.08870291654582367,0.023296705,4357.169286170189,4801.996309571539,9806.05083562935,0.38562822,153.73261614961456,-380.2874,62.975925,14.395564,-2.4887261,-6.4267225,-10.090587,-12.948767,-5.65285,4.992497,9.202243,9.07962,8.5513525,7.202194,3.672791,1.0321374,-1.0016919,-2.2144768,-0.7367648,-0.22902416,-1.5100241,-0.33186287,3.8880732,4.4013257,2.0906017,1.9421991,2.6935835,2.592685,0.90235907,-0.2042209,0.47401902,0.48739207,1.1547917,2.0575452,1.2753884,1.1210729,1.9120853,1.3822234,0.9935933,1.4495331,2.363244
helicopter,0.024544346360208816,0.104051575,954.8775823611384,1096.6686323337376,1819.2808784077727,0.50767964,129.19921875,-256.14786,253.464,-29.74703,2.9632645,31.736078,-14.755918,-0.8051249,3.2748315,-13.242652,-7.9491525,-8.226828,-8.778014,-5.769316,-5.9899592,-0.6160131,-0.30761924,-3.4165542,-1.1177199,-2.2096565,-3.0416641,-1.2161679,-0.62853396,3.5254445,5.847249,2.8006754,1.2019737,-0.92655426,-3.2588346,-2.3374186,-1.6364903,-0.74727595,0.8678578,0.30652055,-0.54381037,-0.0009813065,-0.14507306,-1.0970104,-0.9162694,-0.3498884,-0.8818058
helicopter,0.02301039551914153,0.12839319,887.6785838131311,1076.1913763764637,1614.2907799811485,0.47278664,129.19921875,-236.50615,247.29517,-19.28879,5.226822,24.736263,-12.351791,0.0320485,-1.8572963,-8.789311,-4.4991856,-10.1900625,-4.862699,-5.5832253,-9.906746,-0.35795003,-2.8153255,-6.105137,-0.42733204,-2.4154646,-0.0804123,1.034129,-4.711919,-0.116875745,3.243696,1.2611568,4.2969146,3.4397454,1.1168386,1.467947,-1.4019073,-1.9404149,-0.65088195,-1.6545509,-1.6905211,-1.9392442,-0.49749205,2.2481213,1.3470155,-0.15202244,-1.4925786
engine,0.018857172636310905,0.068269745,1419.007864001444,1996.6266705542387,2918.2736142328886,0.7690932,132.3117092811481,-275.17456,194.74197,-45.74555,24.921465,1.536552,5.3549027,13.064363,4.9248586,14.220737,2.5818608,8.825331,1.2895553,4.260644,11.80573,3.6678057,6.531733,2.4706757,5.432097,7.861702,7.07789,9.979728,5.87698,2.227424,0.4662825,4.681059,4.6419034,0.123388626,0.0030905597,-0.23305166,1.6055366,2.5834851,4.198687,4.01267,0.96642894,1.3457488,1.8342752,0.4948147,0.46548477,0.9679067,0.57847947
engine,0.007317421331206496,0.11589124,866.6704319654629,1615.6755834233613,1629.9785428146752,0.7974981,127.16665789818063,-288.62918,205.38062,-16.347103,14.211234,9.155267,2.1897027,19.14925,10.830121,9.223932,4.8016977,10.259925,10.059999,3.0570757,9.7737255,8.113805,4.379141,5.00347,6.0966864,8.126667,5.065716,5.006409,4.7948937,1.2600393,3.7394583,6.0401173,3.867272,1.2241453,0.2116969,1.7909496,1.6204507,1.8358998,5.445343,5.0765414,2.3091354,2.1561773,1.345989,0.81759167,1.0815697,0.6787013,1.8403691
breathing,0.03233418829756381,0.034361564,1546.3095133000006,2221.208967238434,2852.924589435905,0.6010442,129.79740078952938,-366.72495,164.93068,0.08449418,1.5034348,13.468104,0.25088084,11.854237,13.992713,0.92094177,-4.027794,-2.1884868,4.944281,7.2882605,-2.3678565,-4.6152925,-3.1138775,-7.276382,-3.241766,0.15551892,-5.387819,-7.0661583,-6.902148,-8.0618105,-3.908364,1.3558477,0.6937546,-1.3001817,-0.9507538,-3.39774,-4.9335074,0.39612502,2.138364,-4.235358,-6.0709124,-0.8854343,0.4222563,-1.3533987,-1.1268694,-2.0105,-2.1617014
mouse_click,0.00701267038863109,0.0023858463,1021.0485002135622,1353.9266528653136,2115.399892147622,0.24880677,70.36714785545628,-675.62384,23.134686,10.843093,7.6557856,2.073936,4.6655936,1.6707149,2.9597516,3.0998526,2.3964465,0.93724465,2.1760678,2.9481528,4.1776204,3.579523,3.4040694,1.0750383,1.4711376,1.9345726,1.2231364,1.1848658,0.6266345,0.95383686,1.7245882,0.9535022,1.0496392,0.55249506,1.6623663,0.38889095,0.8837766,0.34937283,1.1172389,0.32535407,0.52627087,0.679954,-0.014947021,0.24927537,0.48434868,0.6674301,0.7066854
crying_baby,0.052956424013921116,0.11672753,2502.3713336385586,3110.9939211482765,5146.435546875,0.34758955,122.78079688284356,-325.53894,120.38524,-3.4505959,8.01892,-7.043137,-11.665672,-2.9328573,9.194102,-9.952938,0.48103407,6.4711123,3.9133232,2.3225856,-5.2853775,-2.5884311,-4.9000316,0.62554747,6.255464,9.170836,13.131913,8.035529,1.6081061,-3.6123343,-6.782425,-0.45303658,0.82832766,3.072814,-1.6567473,-7.567851,-5.650847,-4.3120728,-0.5817849,-2.042237,-3.3303566,-0.22579616,4.2440667,6.954075,7.4599757,3.4013538,0.18900067
frog,0.067880156975058,0.09065136,2012.9085492817667,1800.3874569349941,3078.498631453016,0.35631916,130.11572149474625,-255.40121,180.87073,-74.0874,-16.801603,12.7592,2.7089214,-3.9769456,18.497734,-2.3215592,-6.98676,13.016083,-4.997025,-7.1156654,6.7402864,0.50351924,4.806361,1.8954022,6.1103935,11.964234,6.6749644,12.520961,6.3468738,6.977096,5.9778857,2.4606435,0.015013551,-3.11848,0.47727606,-1.1631027,-4.1778674,-3.1482654,-2.3791573,-2.395673,-1.195385,-0.26597533,0.80818385,-0.4308893,-0.43892306,1.2674727,0.66045076
frog,0.06835144467807425,0.07602773,2178.964783531399,2060.1593798702506,3387.6075125072507,0.40058628,152.82278629465077,-243.80713,177.66495,-78.409294,-1.2195915,-4.431341,10.816576,-11.18281,10.38978,1.1717924,-7.5440135,6.6774235,-3.9193172,-1.231889,-2.8135269,8.283019,3.8203835,3.6973896,11.09124,6.0468388,14.036547,6.623075,11.142872,12.03127,4.2930045,5.4774437,1.8116976,1.3871521,0.66097564,1.1061778,-4.736457,-3.5908368,-1.552467,-0.710843,-2.697808,-1.9296325,3.0559711,-0.6949671,-1.0554469,2.4136863,1.5217496
frog,0.05027257649361949,0.074137606,1685.8801944428774,1924.608583305238,2594.376268851508,0.41253248,113.16969352113388,-293.12732,187.70651,-49.62087,-18.906944,10.705968,8.416693,11.170133,23.27529,-5.240662,-14.874157,11.494994,0.34079477,-6.766719,5.5343676,1.5010393,7.353001,3.9940293,7.0849247,11.86039,7.4169354,10.695969,5.670705,5.8407273,5.5615554,1.2561085,2.1414497,2.9894311,2.2335465,2.5967476,1.9521562,1.7120899,-0.53008264,0.48038492,0.8162182,-0.7949962,-1.1382425,-1.1206234,-1.1828699,-1.7599353,1.5599413
hand_saw,0.12020102233178655,0.055214107,4360.390853225984,4074.9805833066684,8987.539311738688,0.6596193,109.53468376526726,-227.13943,98.20091,-44.283314,35.510094,-25.217428,28.132473,-15.864507,19.013763,-5.3578176,16.751158,-2.5298758,15.223996,-1.062712,9.865383,-0.70699286,8.935847,-0.56092256,5.3569117,0.3130733,2.2519476,1.087069,0.9299171,3.5791347,-0.53299975,1.5527668,1.0767791,4.019436,0.25224027,2.5121584,0.05337664,1.1771487,1.6192416,3.7709572,0.41833305,1.4562979,0.28669378,1.1455662,-0.8132785,1.5641444,1.0527319
